Herr	direct
?	direct
«	direct
sagte	x
sie	x
kalt	x
.	x
»	direct
Es	direct
war	direct
Bedingung	direct
,	direct
daß	direct
Sie	direct
hier	direct
bescheiden	direct
und	direct
vorsichtig	direct
sein	direct
sollten	direct
.	direct
«	direct
»	direct
Und	direct
glaubst	direct
du	direct
,	direct
daß	direct
ich	direct
das	direct
ertragen	direct
werde	direct
,	direct
Ludmilla	direct
,	direct
dich	direct
mit	direct
einem	direct
andern	direct
freundlicher	direct
zu	direct
sehen	direct
,	direct
als	direct
du	direct
es	direct
je	direct
mit	direct
mir	direct
gewesen	direct
bist	direct
?	direct
Wissen	direct
muß	direct
ich	direct
,	direct
was	direct
das	direct
für	direct
ein	direct
Verhältnis	direct
ist	direct
mit	direct
diesem	direct
Schmetow	direct
,	direct
der	direct
wahrlich	direct
tut	direct
,	direct
als	direct
hätte	direct
er	direct
ältere	direct
Rechte	direct
auf	direct
dich	direct
,	direct
als	direct
ich	direct
.	direct
Ha	direct
!	direct
wenn	direct
ich	direct
das	direct
fände	direct
,	direct
–	direct
es	direct
wäre	direct
sein	direct
Tod	direct
oder	direct
meiner	direct
.	direct
«	direct
»	direct
Tor	direct
!	direct
«	direct
sagte	x
Ludmilla	x
,	x
indem	x
sie	x
fast	x
verächtlich	x
mit	x
den	x
Schultern	x
zuckte	x
.	x
»	direct
Verhältnis	direct
?	direct
Was	direct
für	direct
ein	direct
Verhältnis	direct
?	direct
Ich	direct
kenne	direct
Schmetow	direct
von	direct
Petersburg	direct
her	direct
;	direct
er	direct
ist	direct
mein	direct
ergebener	direct
Freund	direct
;	direct
ich	direct
verehre	direct
ihn	direct
hoch	direct
,	direct
höher	direct
als	direct
alle	direct
andern	direct
Männer	direct
,	direct
ich	direct
könnte	direct
ihm	direct
jedes	direct
Opfer	direct
bringen	direct
.	direct
Fange	direct
nur	direct
nicht	direct
an	direct
,	direct
den	direct
Othello	direct
mit	direct
mir	direct
zu	direct
spielen	direct
,	direct
das	direct
ist	direct
lächerlich	direct
und	direct
ich	direct
hasse	direct
das	direct
Ridiküle	direct
!	direct
Von	x
deinen	x
Rechten	x
weiß	x
ich	x
nichts	x
:	x
ich	direct
habe	direct
mich	direct
nie	direct
des	direct
Rechts	direct
begeben	direct
,	direct
meine	direct
Freundschaft	direct
zu	direct
verschenken	direct
,	direct
an	direct
wen	direct
ich	direct
will	direct
.	direct
«	direct
Kaum	x
hatte	x
sie	x
dies	x
gesagt	x
,	x
so	x
sprang	x
Iwan	x
wie	x
ein	x
Tiger	x
,	x
den	x
das	x
tödliche	x
Blei	x
verletzt	x
hat	x
,	x
mit	x
zornflammenden	x
Augen	x
auf	x
sie	x
zu	x
,	x
faßte	x
die	x
beiden	x
Enden	x
eines	x
seidenen	x
Tuches	x
,	x
das	x
sie	x
um	x
den	x
Hals	x
geschlungen	x
hatte	x
und	x
riß	x
sie	x
auf	x
das	x
Sofa	x
nieder	x
;	x
hier	x
zog	x
er	x
das	x
Tuch	x
fest	x
zu	x
und	x
rief	x
:	x
»	direct
Wiederhole	direct
noch	direct
einmal	direct
deine	direct
letzten	direct
Worte	direct
und	direct
deine	direct
Lippen	direct
werden	direct
nie	direct
wieder	direct
freveln	direct
.	direct
Auf	x
den	x
metallenen	x
Beschlägen	x
und	x
blanken	x
Dingen	x
lagen	x
langgestreckte	x
weißliche	x
Scheine	x
;	x
mit	x
den	x
Gehenden	x
glitt	x
es	x
auf	x
und	x
nieder	x
,	x
fuhr	x
plötzlich	x
hurtig	x
ringsherum	x
,	x
huschte	x
hin	x
und	x
her	x
.	x
Das	x
Glas	x
überzog	x
sich	x
mit	x
feinem	x
Dampfe	x
und	x
spiegelte	x
.	x
Hinter	x
den	x
Scheiben	x
bewegte	x
sich	x
ein	x
gespenstiger	x
Zug	x
körperloser	x
Gestalten	x
.	x
Mitten	x
in	x
diesen	x
Leibern	x
lebten	x
plötzlich	x
Gegenstände	x
auf	x
.	x
Die	x
Erschütterung	x
der	x
feuchten	x
Atmosphäre	x
verletzte	x
noch	x
härter	x
denn	x
sonst	x
das	x
ungewohnte	x
Ohr	x
.	x
Irmelin	x
,	x
sagte	x
ein	x
großer	x
blonder	x
Mann	x
liebevoll	x
zu	x
einem	x
kleinen	x
Mädchen	x
.	x
Er	x
streichelte	x
ihr	x
Gesicht	x
.	x
Angesichts	x
der	x
ganzen	x
Straße	x
tat	x
er	x
es	x
.	x
Irmelin	x
sah	x
flüchtig	x
auf	x
.	x
Es	x
war	x
keine	x
deutliche	x
Steigerung	x
der	x
stetigen	x
Wärme	x
,	x
in	x
die	x
seine	x
Anwesenheit	x
sie	x
einhüllte	x
.	x
Solch	x
ein	x
Blick	x
war	x
die	x
Elastizitätsprobe	x
ihres	x
andauernden	x
Aufeinanderwirkens	x
.	x
Und	x
weg	x
flogen	x
ihre	x
Augen	x
.	x
Sie	x
sahen	x
durch	x
die	x
Menschenmenge	x
hindurch	x
,	x
über	x
alle	x
Hindernisse	x
hinweg	x
.	x
Nur	x
das	x
Fixe	x
,	x
Fertige	x
interessierte	x
,	x
es	x
waren	x
keine	x
Augen	x
,	x
die	x
die	x
Bewegung	x
der	x
Augenblicke	x
zu	x
einem	x
angenehmen	x
Eindruck	x
gruppieren	x
konnten	x
.	x
Sie	x
sahen	x
über	x
das	x
Leben	x
hinweg	x
und	x
suchten	x
nach	x
seinen	x
Erfolgen	x
.	x
Suchten	x
in	x
den	x
Auslagen	x
,	x
wählten	x
in	x
den	x
Arrangements	x
.	x
Da	x
entdeckten	x
sie	x
etwas	x
.	x
Irmelin	x
zog	x
den	x
Blonden	x
mit	x
.	x
So	x
gingen	x
sie	x
von	x
Auslage	x
zu	x
Auslage	x
.	x
Je	x
,	x
rief	x
Irmelin	x
gerührt	x
aus	x
.	x
Gierig	x
stürzten	x
ihre	x
Augen	x
sich	x
in	x
Schönheit	x
,	x
badeten	x
sich	x
in	x
Glanz	x
,	x
Dichtwerk	x
und	x
Buntheit	x
.	x
Ein	x
Gefälle	x
phantastisch	x
roter	x
Seide	x
,	x
ein	x
zerwühlter	x
Sprudel	x
von	x
Bauschen	x
,	x
Pludern	x
,	x
Falten	x
,	x
ein	x
Schauer	x
von	x
Lichtern	x
,	x
Abglanzen	x
,	x
sprunghaft	x
schillernden	x
Reflexen	x
ergoß	x
sich	x
von	x
der	x
Höhe	x
einer	x
aus	x
Kartonballen	x
aufgeschichteten	x
Wendeltreppe	x
herab	x
ins	x
Parterre	x
der	x
Auslage	x
.	x
Andere	x
Stoffe	x
waren	x
ausgebreitet	x
wie	x
eine	x
Handvoll	x
Karten	x
,	x
schlugen	x
ein	x
Pfauenrad	x
,	x
wuchsen	x
säulenhaft	x
empor	x
,	x
schwangen	x
in	x
monumentale	x
Schleifen	x
aus	x
.	x
Sie	x
gaben	x
eine	x
bestechende	x
Fülle	x
von	x
Erfindungsgeist	x
ab	x
,	x
eine	x
verblüffende	x
Neckerei	x
von	x
Farbenspitzfindigkeiten	x
.	x
Unter	x
dem	x
ganzen	x
Jubel	x
aber	x
verhielt	x
sich	x
etwas	x
exklusiv	x
,	x
in	x
einem	x
Winkel	x
gelagert	x
saß	x
dort	x
eine	x
hohle	x
lockere	x
Stoffpyramide	x
.	x
Ein	x
Schal	x
mit	x
Fransen	x
,	x
violett	x
,	x
dunkel	x
wie	x
zersetztes	x
Blut	x
,	x
apfelgrüne	x
Herzen	x
mit	x
verbogenen	x
Spitzen	x
und	x
ziegelrote	x
Winkelhacken	x
,	x
beliebig	x
eingewürfelt	x
.	x
Irmelins	x
Herz	x
schlug	x
schneller	x
.	x
Ihr	x
Atem	x
holte	x
tiefer	x
aus	x
,	x
sie	x
schluchzte	x
,	x
es	x
war	x
,	x
als	x
löste	x
der	x
Anblick	x
etwas	x
im	x
Zwerchfell	x
.	x
Irmelin	x
und	x
der	x
Mann	x
,	x
sie	x
gingen	x
beide	x
in	x
das	x
Geschäft	x
.	x
Als	x
sie	x
zurückkamen	x
,	x
hielt	x
Irmelin	x
ein	x
Paket	x
in	x
den	x
Fäusten	x
,	x
das	x
der	x
Mann	x
ihr	x
abnahm	x
.	x
Sie	x
traten	x
noch	x
einmal	x
vor	x
die	x
Auslage	x
,	x
Irmelin	x
wollte	x
es	x
so	x
.	x
Der	x
exotische	x
Schal	x
war	x
weg	x
,	x
Gott	x
sei	x
Dank	x
und	x
natürlich	x
,	x
denn	x
er	x
mußte	x
ja	x
eine	x
Individualität	x
sein	x
,	x
die	x
entblößte	x
Stelle	x
sah	x
bitterlich	x
einsam	x
her	x
.	x
Aber	x
nun	x
schien	x
alles	x
andere	x
noch	x
einmal	x
so	x
schön	x
und	x
doppelt	x
begehrenswert	x
.	x
Unaufhörlich	x
rauschte	x
die	x
phantastisch	x
rote	x
Seide	x
und	x
brandete	x
mit	x
ihren	x
schweren	x
Wellen	x
gegen	x
das	x
Fensterglas	x
.	x
Was	x
es	x
für	x
Dinge	x
auf	x
der	x
Welt	x
gab	x
!	x
Irmelin	x
mochte	x
sich	x
die	x
Perlen	x
um	x
den	x
Hals	x
legen	x
und	x
die	x
Vasen	x
und	x
Statuetten	x
daheim	x
auf	x
dem	x
Nachtisch	x
oder	x
auch	x
auf	x
der	x
Kommode	x
stehen	x
haben	x
.	x
In	x
den	x
Läden	x
waren	x
Bilder	x
ausgestellt	x
,	x
nach	x
denen	x
sie	x
eiferte	x
.	x
Ihr	x
Großer	x
kaufte	x
das	x
eine	x
,	x
es	x
stellte	x
zwei	x
nackte	x
Kinder	x
dar	x
,	x
Bub	x
und	x
Mädel	x
.	x
Standen	x
die	x
zwei	x
an	x
einer	x
flachen	x
Küste	x
,	x
strampelnackt	x
und	x
possierlich	x
stämmig	x
,	x
Hand	x
in	x
Hand	x
und	x
mit	x
dem	x
Rücken	x
gegen	x
den	x
Beschauer	x
guckten	x
sie	x
in	x
die	x
Sonne	x
,	x
die	x
über	x
einem	x
spielenden	x
Meere	x
aufging	x
.	x
Es	x
war	x
ein	x
vielversprechendes	x
Gefühl	x
,	x
im	x
Besitze	x
eines	x
bürgerlichen	x
Taufscheines	x
zu	x
sein	x
.	x
Wie	x
schrecklich	x
,	x
wenn	x
man	x
ewig	x
eine	x
Königin	x
bleiben	x
müßte	x
–	x
–	x
Was	x
war	x
denn	x
in	x
Irmelin	x
gefahren	x
?	x
Das	x
Andere	x
.	x
Die	x
ewige	x
Möglichkeit	x
.	x
Irmelin	x
Rose	x
wollte	x
jetzt	x
das	x
Andere	x
.	x
Das	x
Andere	x
war	x
allemal	x
sie	x
.	x
Sie	x
sammelte	x
,	x
sammelte	x
:	x
sich	x
.	x
Da	x
war	x
ihre	x
Schatulle	x
.	x
–	direct
Das	direct
ist	direct
verdächtig	direct
.	direct
Sammelte	x
sie	x
vielleicht	x
bloß	x
für	x
die	x
?	x
War	x
das	x
ihr	x
Geheimnis	x
?	x
–	x
Sollte	x
sie	x
gleich	x
hinauflaufen	x
...	x
nein	x
,	x
doch	x
jetzt	x
nicht	x
,	x
man	x
mußte	x
mit	x
den	x
Genüssen	x
sparen	x
.	x
Abends	x
,	x
wenn	x
die	x
Kerze	x
im	x
Zimmerchen	x
brannte	x
,	x
war	x
es	x
um	x
so	x
heimlicher	x
–	x
–	x
Das	x
Andere	x
,	x
das	x
war	x
früher	x
ein	x
Garten	x
gewesen	x
und	x
ein	x
Prinzessinnentum	x
.	x
Eine	x
blonde	x
Männlichkeit	x
;	x
die	x
Verwöhnung	x
von	x
seiten	x
einer	x
herrischen	x
Zärtlichkeit	x
.	x
Jetzt	x
war	x
das	x
Andere	x
eine	x
lebenschwärmende	x
Stadt	x
und	x
ein	x
Kreis	x
von	x
Gesichtern	x
.	x
In	x
der	x
runden	x
Mannigfaltigkeit	x
des	x
Geschlechtes	x
zählte	x
dann	x
auch	x
der	x
Minderwertige	x
und	x
Unwirksame	x
.	x
Die	x
Anderen	x
waren	x
der	x
Vorzug	x
des	x
Einzelnen	x
.	x
Irgend	x
etwas	x
Nahrhaftes	x
lag	x
in	x
der	x
Luft	x
.	x
Die	x
Vielen	x
gaben	x
die	x
eine	x
unpersönliche	x
Wirkung	x
.	x
Man	x
gedieh	x
.	x
Man	x
fühlte	x
die	x
Kräfte	x
wachsen	x
.	x
Ein	x
Sprungnetz	x
von	x
anerkennenden	x
Blicken	x
war	x
ringsum	x
ausgebreitet	x
und	x
man	x
konnte	x
alles	x
riskieren	x
.	x
Das	x
war	x
diesmal	x
das	x
Andere	x
.	x
In	x
Irmelin	x
war	x
eine	x
Inbrunst	x
zu	x
geben	x
und	x
eine	x
Hamstersehnsucht	x
,	x
zu	x
nehmen	x
,	x
zusammenzuraffen	x
.	x
Sie	x
brannte	x
darauf	x
,	x
einzuheimsen	x
.	x
Blicke	x
,	x
Sehnsuchten	x
,	x
Wünsche	x
,	x
Dienen	x
und	x
Herrschen	x
.	x
Irmelin	x
Rose	x
wußte	x
es	x
ja	x
nicht	x
und	x
keiner	x
wußte	x
es	x
.	x
Irmelin	x
Rose	x
war	x
eine	x
junge	x
unerschlossene	x
Mutter	x
.	x
Von	x
aller	x
Welt	x
mußte	x
sie	x
sich	x
bestätigen	x
lassen	x
,	x
daß	x
sie	x
dazu	x
da	x
war	x
,	x
von	x
aller	x
Welt	x
Mutter	x
werden	x
zu	x
können	x
.	x
–	x
–	x
–	x
die	x
Schatulle	x
war	x
ein	x
wichtiges	x
Ding	x
.	x
Ganz	x
voll	x
war	x
sie	x
schon	x
.	x
Was	x
da	x
noch	x
kommen	x
würde	x
?	x
Hm	x
,	x
vielleicht	x
mußte	x
man	x
schon	x
eine	x
zweite	x
haben	x
.	x
Auch	x
die	x
konnte	x
bald	x
voll	x
werden	x
.	x
Ja	x
,	x
es	x
war	x
geradezu	x
eine	x
persönliche	x
Verpflichtung	x
,	x
daß	x
sie	x
es	x
wurde	x
.	x
Nun	x
eben	x
,	x
es	x
blieb	x
nichts	x
anderes	x
übrig	x
,	x
als	x
schleunigst	x
nach	x
der	x
Stadt	x
zu	x
gehen	x
...	x
Der	x
Kohlenstoff	x
war	x
irgendein	x
Produkt	x
,	x
das	x
war	x
ungemein	x
lehrreich	x
.	x
Freilich	x
,	x
das	x
war	x
viel	x
gesünder	x
.	x
Die	x
Schatulle	x
würde	x
alles	x
absorbieren	x
–	x
sie	x
würde	x
bis	x
obenhin	x
voll	x
sein	x
–	x
mit	x
saurem	x
Stickstoff	x
,	x
das	x
mußte	x
man	x
sich	x
merken	x
.	x
Jawohl	direct
,	direct
nein	direct
,	direct
ja	direct
,	direct
ja	direct
,	direct
dort	direct
hinten	direct
wohne	direct
sie	direct
–	direct
–	direct
–	direct
Irmelin	x
zeigte	x
mit	x
der	x
Hand	x
nach	x
dem	x
seitwärts	x
liegenden	x
Gartenende	x
.	x
Dort	x
stand	x
das	x
Haus	x
mit	x
drei	x
Seiten	x
im	x
Garten	x
.	x
Die	x
zwei	x
rechten	x
Fenster	x
,	x
in	x
den	x
Garten	x
heraus	x
,	x
seien	x
Irmelins	x
Zimmerchen	x
.	x
Irmelin	x
war	x
auch	x
in	x
die	x
Schule	x
gegangen	x
.	x
Man	x
mußte	x
doch	x
etwas	x
antworten	x
.	x
Sie	x
sagte	x
also	x
:	x
Das	direct
meine	direct
ich	direct
auch	direct
,	direct
der	direct
Sauerstoff	direct
,	direct
den	direct
die	direct
Pflanzen	direct
abs	direct
–	direct
abs	direct
–	direct
der	direct
kann	direct
doch	direct
nicht	direct
gesund	direct
sein	direct
!	direct
Der	x
Student	x
horchte	x
auf	x
die	x
schluckende	x
Stimme	x
.	x
Er	x
sah	x
hin	x
auf	x
den	x
roten	x
,	x
altklug	x
tuenden	x
Mund	x
.	x
Aber	x
Irmelins	x
Augen	x
blieben	x
so	x
blau	x
und	x
blind	x
,	x
daß	x
sie	x
die	x
abgeschmackte	x
Weisheit	x
des	x
Mundes	x
Lügen	x
straften	x
.	x
Der	x
Student	x
,	x
in	x
dem	x
bedrohlichen	x
Gefühl	x
,	x
es	x
handle	x
sich	x
um	x
eine	x
Auktion	x
von	x
Kenntnissen	x
,	x
beeilte	x
sich	x
zu	x
betonen	x
:	x
Sauerstoff	x
,	x
sehr	x
richtig	x
,	x
Sauerstoff	x
,	x
den	x
die	x
Blüten	x
bei	x
Nacht	x
ausatmen	x
,	x
ist	x
gefährlich	x
.	x
Darauf	x
entstand	x
eine	x
kleine	x
Pause	x
.	x
Plötzlich	x
wurde	x
der	x
Student	x
rot	x
,	x
an	x
der	x
Stirn	x
und	x
an	x
den	x
Schläfen	x
.	x
Deutlich	x
rot	x
.	x
Er	x
machte	x
ein	x
Gesicht	x
,	x
als	x
hätte	x
er	x
sich	x
in	x
die	x
Wangen	x
gebissen	x
.	x
Nein	direct
,	x
schrie	x
er	x
,	x
beinahe	x
aufgeregt	x
,	x
so	x
daß	x
Irmelin	x
Rose	x
erschrak	x
,	x
nein	x
!	x
In	x
den	x
Dorfkrug	x
am	x
Abend	x
kam	x
ja	x
die	x
Frau	x
Pastorin	x
nicht	x
,	x
um	x
dort	x
ihrer	x
Bravheit	x
,	x
Nüchternheit	x
und	x
Solidität	x
auf	x
den	x
Zahn	x
zu	x
fühlen	x
.	x
–	x
»	direct
Gastfrei	direct
zu	direct
sein	direct
,	direct
vergesset	direct
nicht	direct
,	direct
denn	direct
dadurch	direct
haben	direct
einige	direct
ohne	direct
ihr	direct
Wissen	direct
Engel	direct
beherbergt	direct
,	direct
«	direct
schrieb	x
Sankt	x
Paulus	x
als	x
seinen	x
guten	x
Rat	x
an	x
die	x
Hebräer	x
,	x
und	x
wahrlich	x
,	x
auch	x
das	x
Pfarrhaus	x
zu	x
Boffzen	x
ist	x
jederzeit	x
dem	x
Wort	x
getreulich	x
und	x
christlich	x
nachgekommen	x
und	x
hat	x
sich	x
also	x
auch	x
nicht	x
vor	x
den	x
Engeln	x
,	x
die	x
möglicherweise	x
sich	x
inkognito	x
auf	x
Schloß	x
Fürstenberg	x
aufhalten	x
konnten	x
und	x
fast	x
täglich	x
bei	x
der	x
Frau	x
Pastorin	x
,	x
dem	x
Pastor	x
und	x
–	x
dem	x
Pastorentöchterlein	x
vorsprachen	x
,	x
verschlossen	x
halten	x
können	x
.	x
»	direct
Leider	direct
!	direct
«	direct
wie	x
die	x
Frau	x
Pastorin	x
nur	x
zu	x
bald	x
seufzen	x
mußte	x
.	x
Es	x
waren	x
,	x
wie	x
gesagt	x
,	x
nicht	x
die	x
Blaumaler	x
,	x
die	x
ihr	x
das	x
Seufzerwort	x
entlockten	x
:	x
die	x
Figuren	x
-	x
,	x
Porträt-und	x
–	x
Blumenmaler	x
sind	x
'	x
s	x
gewesen	x
,	x
und	x
vor	x
allen	x
anderen	x
der	x
Blumenmaler	x
Hans	x
Leopold	x
Wille	x
von	x
der	x
Wendenstraße	x
in	x
der	x
Stadt	x
Braunschweig	x
,	x
mit	x
dem	x
sie	x
dann	x
im	x
Jahre	x
Sechsundfünfzig	x
,	x
als	x
der	x
König	x
Friedrich	x
seinen	x
siebenjährigen	x
Krieg	x
anfing	x
,	x
gleichfalls	x
in	x
bitterböseste	x
Fehde	x
geriet	x
.	x
Sonderbarerweise	x
grade	x
weil	x
jemand	x
in	x
ihrem	x
Pfarrhause	x
,	x
unter	x
ihrer	x
Nase	x
und	x
hinter	x
ihrem	x
Rücken	x
,	x
seinen	x
himmlischen	x
Boten	x
,	x
seinen	x
»	x
Engel	x
«	x
in	x
dem	x
jungen	x
künstlichen	x
Menschen	x
gefunden	x
zu	x
haben	x
glaubte	x
.	x
–	x
»	direct
Immeke	direct
von	direct
Boffzen	direct
!	direct
«	direct
–	x
die	x
Figuren	x
-	x
,	x
Bildnis-und	x
Blumenmaler	x
,	x
die	x
Herzog	x
Karl	x
zur	x
Beförderung	x
des	x
Nützlichen	x
und	x
Schönen	x
in	x
den	x
stillen	x
,	x
ablegenen	x
Weserwinkel	x
gesendet	x
hatte	x
,	x
sind	x
'	x
s	x
gewesen	x
,	x
die	x
auf	x
ihrer	x
Suche	x
nach	x
neuen	x
Mustern	x
und	x
Modellen	x
das	x
liebe	x
,	x
geschäftige	x
»	x
Bienchen	x
«	x
im	x
Pfarrgarten	x
zu	x
Boffzen	x
entdeckten	x
,	x
es	x
auf	x
ihre	x
Teller	x
,	x
Tassen	x
und	x
Präsentierteller	x
brachten	x
,	x
es	x
in	x
ihr	x
Herz	x
aufnahmen	x
,	x
ihm	x
eine	x
neue	x
Welt	x
aufgehen	x
ließen	x
und	x
der	x
Frau	x
Mutter	x
,	x
der	x
Pastorin	x
von	x
Boffzen	x
,	x
das	x
Konzept	x
verrückten	x
,	x
wie	x
der	x
König	x
Fritz	x
der	x
Königin	x
von	x
Polen	x
und	x
Kurfürstin	x
von	x
Sachsen	x
.	x
Wie	x
letztere	x
mit	x
ausgespreizten	x
Armen	x
und	x
ausgebreiteten	x
Reifröcken	x
vor	x
dem	x
Dresdener	x
Staatsarchiv	x
,	x
so	x
stand	x
die	x
Frau	x
Pastorin	x
vor	x
dem	x
Herzen	x
ihres	x
Pflegetöchterleins	x
,	x
und	x
der	x
General	x
Wylich	x
hatte	x
den	x
Zugang	x
zu	x
dem	x
einen	x
nicht	x
schwerer	x
zu	x
erkämpfen	x
,	x
als	x
der	x
Blumenmaler	x
Wille	x
den	x
zum	x
anderen	x
.	x
Nur	x
der	x
bittersten	x
Notwendigkeit	x
und	x
Nötigung	x
sind	x
beide	x
Damen	x
gewichen	x
:	x
daß	x
die	x
zwei	x
Herren	x
,	x
mit	x
gerungenen	x
Händen	x
sich	x
auf	x
die	x
Kniee	x
vor	x
ihnen	x
warfen	x
,	x
hat	x
zu	x
garnichts	x
genutzt	x
.	x
Es	x
ist	x
nicht	x
bloß	x
der	x
Schlüssel	x
zu	x
einem	x
Staatsarchiv	x
,	x
oder	x
der	x
Hausschlüssel	x
,	x
den	x
unsere	x
lieben	x
Frauen	x
nicht	x
immer	x
gern	x
ausliefern	x
;	x
auch	x
der	x
Schlüssel	x
zum	x
Herzen	x
ihrer	x
Töchter	x
ist	x
es	x
dann	x
und	x
wann	x
.	x
Wo	x
Blumen	x
blühen	x
,	x
flattern	x
auch	x
die	x
Schmetterlinge	x
,	x
und	x
es	x
ward	x
wahrlich	x
ein	x
bunt	x
und	x
lebhaft	x
Geflatter	x
um	x
das	x
schönste	x
Blümlein	x
im	x
Boffzener	x
Pfarrgarten	x
.	x
Frau	x
Johanne	x
Holtnicker	x
hatte	x
,	x
weiß	x
der	x
Himmel	x
,	x
ihre	x
Not	x
,	x
all	x
die	x
gespitzten	x
Saugrüssel	x
abzuwehren	x
von	x
ihrem	x
lieben	x
Rosenmädchen	x
.	x
Sie	x
konnten	x
es	x
alle	x
gebrauchen	x
als	x
Modell	x
,	x
die	x
Figuren	x
-	x
und	x
Porträtmaler	x
auf	x
Schloß	x
Fürstenberg	x
;	x
und	x
es	x
werden	x
heute	x
noch	x
in	x
Familienschränken	x
,	x
aber	x
auch	x
in	x
fürstlichen	x
Museen	x
und	x
Kunstkammern	x
der	x
Liebhaber	x
Mundtassen	x
und	x
Teller	x
als	x
Cimelien	x
aufbewahrt	x
,	x
die	x
das	x
Kind	x
als	x
Schäferin	x
,	x
Jägerin	x
,	x
Fischerin	x
und	x
Gärtnerin	x
in	x
all	x
seiner	x
Lieblichkeit	x
für	x
die	x
Ewigkeit	x
festhalten	x
,	x
soweit	x
sich	x
das	x
eben	x
auf	x
Porzellan	x
tun	x
läßt	x
,	x
jedenfalls	x
aber	x
mithelfen	x
,	x
dem	x
»	x
Rokoko	x
«	x
seinen	x
Ehrenplatz	x
in	x
der	x
Kunstgeschichte	x
zu	x
sichern	x
.	x
Und	x
nun	x
die	x
Pastorin	x
,	x
die	x
Seelenhirtin	x
von	x
Boffzen	x
,	x
mit	x
ihrem	x
,	x
ihr	x
von	x
Gottes	x
Wunderwagen	x
aus	x
anvertrauten	x
Lämmlein	x
.	x
Kopfschüttelnd	x
grinsend	x
stand	x
die	x
Alte	x
im	x
Kreise	x
dieser	x
guten	x
Bekanntschaft	x
,	x
von	x
der	x
sie	x
so	x
trefflich	x
als	x
Fratzenpuppe	x
in	x
Ton	x
geformt	x
,	x
so	x
naturgetreu	x
bemalt	x
und	x
der	x
Menschennarrenwelt	x
zum	x
Spaß	x
auf	x
allen	x
Märkten	x
in	x
den	x
Handel	x
gegeben	x
worden	x
war	x
.	x
Als	x
sie	x
vordem	x
ihr	x
erstes	x
Abbild	x
solcher	x
Art	x
zu	x
Gesicht	x
bekommen	x
hatte	x
,	x
die	x
Strega	x
di	x
Fürstenberg	x
,	x
die	x
Sorcière	direct
du	direct
Véser	direct
Serenissimi	x
,	x
hatte	x
sie	x
dem	x
Spötter	x
,	x
der	x
es	x
ihr	x
vorhielt	x
,	x
die	x
Puppe	x
grimmig	x
in	x
der	x
Hand	x
zerschlagen	x
und	x
den	x
Stab	x
Wehe	x
ihm	x
dazu	x
zwei	x
-	x
,	x
dreimal	x
derb	x
über	x
die	x
Schulter	x
gelegt	x
,	x
heute	x
brummte	x
sie	x
nur	x
:	x
»	direct
Arme	direct
Teufel	direct
!	direct
Arme	direct
Teufel	direct
!	direct
Hängt	direct
ihr	direct
denn	direct
noch	direct
in	direct
euren	direct
Knochen	direct
zusammen	direct
?	direct
Lohnt	direct
es	direct
sich	direct
denn	direct
,	direct
euch	direct
noch	direct
mal	direct
herauszufüttern	direct
?	direct
Malermeister	direct
wollt	direct
ihr	direct
sein	direct
?	direct
Als	direct
Vogelscheuchen	direct
könnte	direct
man	direct
euch	direct
ins	direct
Feld	direct
stellen	direct
!	direct
Arme	direct
Narren	direct
,	direct
jetzt	direct
sollte	direct
Ich	direct
euch	direct
in	direct
Ton	direct
backen	direct
und	direct
malen	direct
können	direct
!	direct
Ach	direct
ja	direct
,	direct
ich	direct
wollte	direct
,	direct
ich	direct
hätte	direct
euch	direct
das	direct
Tischlein	direct
deck	direct
dich	direct
aus	direct
der	direct
Stadt	direct
Braunschweig	direct
mitbringen	direct
können	direct
.	direct
Vor	direct
dem	direct
Knüppel	direct
aus	direct
dem	direct
Sack	direct
braucht	direct
ihr	direct
Jammervisagen	direct
mit	direct
eurem	direct
Knochengeklapper	direct
keine	direct
Bange	direct
mehr	direct
zu	direct
haben	direct
,	direct
wenn	direct
euch	direct
die	direct
Sünden	direct
beifallen	direct
,	direct
die	direct
ihr	direct
an	direct
der	direct
Mutter	direct
Wackerhahn	direct
begangen	direct
habt	direct
,	direct
als	direct
der	direct
Herr	direct
von	direct
Richelieu	direct
noch	direct
nicht	direct
die	direct
Hand	direct
auf	direct
Niedersachsen	direct
und	direct
also	direct
auch	direct
auf	direct
euch	direct
geleget	direct
hatte	direct
.	direct
«	direct
»	direct
Sie	direct
kommt	direct
nicht	direct
vom	direct
Harz	direct
?	direct
nicht	direct
von	direct
Schloß	direct
Blankenburg	direct
,	direct
Wack	direct
–	direct
Mutter	direct
–	direct
Frau	direct
Förstern	direct
?	direct
«	direct
Die	x
Greisin	x
schüttelte	x
wieder	x
den	x
Kopf	x
und	x
lächelte	x
aber	x
immer	x
noch	x
ein	x
wenig	x
schadenfroh	x
,	x
als	x
sie	x
erwiderte	x
:	x
»	direct
Aus	direct
der	direct
hochfürstlichen	direct
Residenzstadt	direct
Braunschweig	direct
komme	direct
ich	direct
.	direct
Die	direct
Herren	direct
wissen	direct
doch	direct
aus	direct
den	direct
Gazetten	direct
,	direct
daß	direct
nach	direct
der	direct
Franzosen	direct
Abmarsch	direct
am	direct
Sonntag	direct
Okuli	direct
Seine	direct
Durchlaucht	direct
mit	direct
allerhöchstem	direct
Hofstaat	direct
daselbsten	direct
am	direct
achten	direct
März	direct
dieses	direct
Jahres	direct
wieder	direct
eintriumphieret	direct
sind	direct
